Site,Site Name,Date,Rainfall (mm)
FP35,Lower Wraxall Farm,06/12/2005 00:00,0
FP35,Lower Wraxall Farm,06/12/2005 00:15,0
FP35,Lower Wraxall Farm,06/12/2005 00:30,0
FP35,Lower Wraxall Farm,06/12/2005 00:45,0
FP35,Lower Wraxall Farm,06/12/2005 01:00,0
FP35,Lower Wraxall Farm,06/12/2005 01:15,0
FP35,Lower Wraxall Farm,06/12/2005 01:30,0
FP35,Lower Wraxall Farm,06/12/2005 01:45,0
FP35,Lower Wraxall Farm,06/12/2005 02:00,0
FP35,Lower Wraxall Farm,06/12/2005 02:15,0
FP35,Lower Wraxall Farm,06/12/2005 02:30,0
FP35,Lower Wraxall Farm,06/12/2005 02:45,0
FP35,Lower Wraxall Farm,06/12/2005 03:00,0
FP35,Lower Wraxall Farm,06/12/2005 03:15,0
FP35,Lower Wraxall Farm,06/12/2005 03:30,0
FP35,Lower Wraxall Farm,06/12/2005 03:45,0
FP35,Lower Wraxall Farm,06/12/2005 04:00,0
FP35,Lower Wraxall Farm,06/12/2005 04:15,0
FP35,Lower Wraxall Farm,06/12/2005 04:30,0
FP35,Lower Wraxall Farm,06/12/2005 04:45,0
FP35,Lower Wraxall Farm,06/12/2005 05:00,0
FP35,Lower Wraxall Farm,06/12/2005 05:15,0
FP35,Lower Wraxall Farm,06/12/2005 05:30,0
FP35,Lower Wraxall Farm,06/12/2005 05:45,0
FP35,Lower Wraxall Farm,06/12/2005 06:00,0
FP35,Lower Wraxall Farm,06/12/2005 06:15,0
FP35,Lower Wraxall Farm,06/12/2005 06:30,0
FP35,Lower Wraxall Farm,06/12/2005 06:45,0
FP35,Lower Wraxall Farm,06/12/2005 07:00,0
FP35,Lower Wraxall Farm,06/12/2005 07:15,0
FP35,Lower Wraxall Farm,06/12/2005 07:30,0
FP35,Lower Wraxall Farm,06/12/2005 07:45,0
FP35,Lower Wraxall Farm,06/12/2005 08:00,0
FP35,Lower Wraxall Farm,06/12/2005 08:15,0
FP35,Lower Wraxall Farm,06/12/2005 08:30,0
FP35,Lower Wraxall Farm,06/12/2005 08:45,0
FP35,Lower Wraxall Farm,06/12/2005 09:00,0
FP35,Lower Wraxall Farm,06/12/2005 09:15,0
FP35,Lower Wraxall Farm,06/12/2005 09:30,0
FP35,Lower Wraxall Farm,06/12/2005 09:45,0
FP35,Lower Wraxall Farm,06/12/2005 10:00,0
FP35,Lower Wraxall Farm,06/12/2005 10:15,0
FP35,Lower Wraxall Farm,06/12/2005 10:30,0
FP35,Lower Wraxall Farm,06/12/2005 10:45,0
FP35,Lower Wraxall Farm,06/12/2005 11:00,0
FP35,Lower Wraxall Farm,06/12/2005 11:15,0
FP35,Lower Wraxall Farm,06/12/2005 11:30,0
FP35,Lower Wraxall Farm,06/12/2005 11:45,0
FP35,Lower Wraxall Farm,06/12/2005 12:00,0
FP35,Lower Wraxall Farm,06/12/2005 12:15,0
FP35,Lower Wraxall Farm,06/12/2005 12:30,0
FP35,Lower Wraxall Farm,06/12/2005 12:45,0
FP35,Lower Wraxall Farm,06/12/2005 13:00,0
FP35,Lower Wraxall Farm,06/12/2005 13:15,0
FP35,Lower Wraxall Farm,06/12/2005 13:30,0
FP35,Lower Wraxall Farm,06/12/2005 13:45,0
FP35,Lower Wraxall Farm,06/12/2005 14:00,0
FP35,Lower Wraxall Farm,06/12/2005 14:15,0
FP35,Lower Wraxall Farm,06/12/2005 14:30,0
FP35,Lower Wraxall Farm,06/12/2005 14:45,0
FP35,Lower Wraxall Farm,06/12/2005 15:00,0
FP35,Lower Wraxall Farm,06/12/2005 15:15,0
FP35,Lower Wraxall Farm,06/12/2005 15:30,0
FP35,Lower Wraxall Farm,06/12/2005 15:45,0
FP35,Lower Wraxall Farm,06/12/2005 16:00,0
FP35,Lower Wraxall Farm,06/12/2005 16:15,0
FP35,Lower Wraxall Farm,06/12/2005 16:30,0
FP35,Lower Wraxall Farm,06/12/2005 16:45,0
FP35,Lower Wraxall Farm,06/12/2005 17:00,0
FP35,Lower Wraxall Farm,06/12/2005 17:15,0
FP35,Lower Wraxall Farm,06/12/2005 17:30,0
FP35,Lower Wraxall Farm,06/12/2005 17:45,0
FP35,Lower Wraxall Farm,06/12/2005 18:00,0
FP35,Lower Wraxall Farm,06/12/2005 18:15,0
FP35,Lower Wraxall Farm,06/12/2005 18:30,0
FP35,Lower Wraxall Farm,06/12/2005 18:45,0
FP35,Lower Wraxall Farm,06/12/2005 19:00,0
FP35,Lower Wraxall Farm,06/12/2005 19:15,0
FP35,Lower Wraxall Farm,06/12/2005 19:30,0
FP35,Lower Wraxall Farm,06/12/2005 19:45,0
FP35,Lower Wraxall Farm,06/12/2005 20:00,0
FP35,Lower Wraxall Farm,06/12/2005 20:15,0
FP35,Lower Wraxall Farm,06/12/2005 20:30,0
FP35,Lower Wraxall Farm,06/12/2005 20:45,0
FP35,Lower Wraxall Farm,06/12/2005 21:00,0
FP35,Lower Wraxall Farm,06/12/2005 21:15,0
FP35,Lower Wraxall Farm,06/12/2005 21:30,0
FP35,Lower Wraxall Farm,06/12/2005 21:45,0
FP35,Lower Wraxall Farm,06/12/2005 22:00,0
FP35,Lower Wraxall Farm,06/12/2005 22:15,0
FP35,Lower Wraxall Farm,06/12/2005 22:30,0
FP35,Lower Wraxall Farm,06/12/2005 22:45,0
FP35,Lower Wraxall Farm,06/12/2005 23:00,0
FP35,Lower Wraxall Farm,06/12/2005 23:15,0
FP35,Lower Wraxall Farm,06/12/2005 23:30,0
FP35,Lower Wraxall Farm,06/12/2005 23:45,0
FP35,Lower Wraxall Farm,07/12/2005 00:00,0
FP35,Lower Wraxall Farm,07/12/2005 00:15,0
FP35,Lower Wraxall Farm,07/12/2005 00:30,0
FP35,Lower Wraxall Farm,07/12/2005 00:45,0
FP35,Lower Wraxall Farm,07/12/2005 01:00,0
FP35,Lower Wraxall Farm,07/12/2005 01:15,0
FP35,Lower Wraxall Farm,07/12/2005 01:30,0
FP35,Lower Wraxall Farm,07/12/2005 01:45,0
FP35,Lower Wraxall Farm,07/12/2005 02:00,0
FP35,Lower Wraxall Farm,07/12/2005 02:15,0
FP35,Lower Wraxall Farm,07/12/2005 02:30,0
FP35,Lower Wraxall Farm,07/12/2005 02:45,0
FP35,Lower Wraxall Farm,07/12/2005 03:00,0
FP35,Lower Wraxall Farm,07/12/2005 03:15,0
FP35,Lower Wraxall Farm,07/12/2005 03:30,0
FP35,Lower Wraxall Farm,07/12/2005 03:45,0
FP35,Lower Wraxall Farm,07/12/2005 04:00,0
FP35,Lower Wraxall Farm,07/12/2005 04:15,0
FP35,Lower Wraxall Farm,07/12/2005 04:30,0
FP35,Lower Wraxall Farm,07/12/2005 04:45,0
FP35,Lower Wraxall Farm,07/12/2005 05:00,0
FP35,Lower Wraxall Farm,07/12/2005 05:15,0
FP35,Lower Wraxall Farm,07/12/2005 05:30,0
FP35,Lower Wraxall Farm,07/12/2005 05:45,0
FP35,Lower Wraxall Farm,07/12/2005 06:00,0
FP35,Lower Wraxall Farm,07/12/2005 06:15,0
FP35,Lower Wraxall Farm,07/12/2005 06:30,0
FP35,Lower Wraxall Farm,07/12/2005 06:45,0
FP35,Lower Wraxall Farm,07/12/2005 07:00,0
FP35,Lower Wraxall Farm,07/12/2005 07:15,0
FP35,Lower Wraxall Farm,07/12/2005 07:30,0
FP35,Lower Wraxall Farm,07/12/2005 07:45,0
FP35,Lower Wraxall Farm,07/12/2005 08:00,0
FP35,Lower Wraxall Farm,07/12/2005 08:15,0
FP35,Lower Wraxall Farm,07/12/2005 08:30,0
FP35,Lower Wraxall Farm,07/12/2005 08:45,0
FP35,Lower Wraxall Farm,07/12/2005 09:00,0
FP35,Lower Wraxall Farm,07/12/2005 09:15,0
FP35,Lower Wraxall Farm,07/12/2005 09:30,0
FP35,Lower Wraxall Farm,07/12/2005 09:45,0
FP35,Lower Wraxall Farm,07/12/2005 10:00,0
FP35,Lower Wraxall Farm,07/12/2005 10:15,0
FP35,Lower Wraxall Farm,07/12/2005 10:30,0
FP35,Lower Wraxall Farm,07/12/2005 10:45,0
FP35,Lower Wraxall Farm,07/12/2005 11:00,0
FP35,Lower Wraxall Farm,07/12/2005 11:15,0
FP35,Lower Wraxall Farm,07/12/2005 11:30,0
FP35,Lower Wraxall Farm,07/12/2005 11:45,0
FP35,Lower Wraxall Farm,07/12/2005 12:00,0
FP35,Lower Wraxall Farm,07/12/2005 12:15,0
FP35,Lower Wraxall Farm,07/12/2005 12:30,0
FP35,Lower Wraxall Farm,07/12/2005 12:45,0
FP35,Lower Wraxall Farm,07/12/2005 13:00,0
FP35,Lower Wraxall Farm,07/12/2005 13:15,0
FP35,Lower Wraxall Farm,07/12/2005 13:30,0
FP35,Lower Wraxall Farm,07/12/2005 13:45,0
FP35,Lower Wraxall Farm,07/12/2005 14:00,0
FP35,Lower Wraxall Farm,07/12/2005 14:15,0
FP35,Lower Wraxall Farm,07/12/2005 14:30,0
FP35,Lower Wraxall Farm,07/12/2005 14:45,0
FP35,Lower Wraxall Farm,07/12/2005 15:00,0
FP35,Lower Wraxall Farm,07/12/2005 15:15,0
FP35,Lower Wraxall Farm,07/12/2005 15:30,0
FP35,Lower Wraxall Farm,07/12/2005 15:45,0
FP35,Lower Wraxall Farm,07/12/2005 16:00,0
FP35,Lower Wraxall Farm,07/12/2005 16:15,0
FP35,Lower Wraxall Farm,07/12/2005 16:30,0
FP35,Lower Wraxall Farm,07/12/2005 16:45,0
FP35,Lower Wraxall Farm,07/12/2005 17:00,0
FP35,Lower Wraxall Farm,07/12/2005 17:15,0
FP35,Lower Wraxall Farm,07/12/2005 17:30,0
FP35,Lower Wraxall Farm,07/12/2005 17:45,0
FP35,Lower Wraxall Farm,07/12/2005 18:00,0
FP35,Lower Wraxall Farm,07/12/2005 18:15,0
FP35,Lower Wraxall Farm,07/12/2005 18:30,0
FP35,Lower Wraxall Farm,07/12/2005 18:45,0
FP35,Lower Wraxall Farm,07/12/2005 19:00,0
FP35,Lower Wraxall Farm,07/12/2005 19:15,0
FP35,Lower Wraxall Farm,07/12/2005 19:30,0
FP35,Lower Wraxall Farm,07/12/2005 19:45,0
FP35,Lower Wraxall Farm,07/12/2005 20:00,0
FP35,Lower Wraxall Farm,07/12/2005 20:15,0
FP35,Lower Wraxall Farm,07/12/2005 20:30,0
FP35,Lower Wraxall Farm,07/12/2005 20:45,0
FP35,Lower Wraxall Farm,07/12/2005 21:00,0
FP35,Lower Wraxall Farm,07/12/2005 21:15,0
FP35,Lower Wraxall Farm,07/12/2005 21:30,0
FP35,Lower Wraxall Farm,07/12/2005 21:45,0
FP35,Lower Wraxall Farm,07/12/2005 22:00,0
FP35,Lower Wraxall Farm,07/12/2005 22:15,0
FP35,Lower Wraxall Farm,07/12/2005 22:30,0
FP35,Lower Wraxall Farm,07/12/2005 22:45,0
FP35,Lower Wraxall Farm,07/12/2005 23:00,0
FP35,Lower Wraxall Farm,07/12/2005 23:15,0
FP35,Lower Wraxall Farm,07/12/2005 23:30,0
FP35,Lower Wraxall Farm,07/12/2005 23:45,0
FP35,Lower Wraxall Farm,08/12/2005 00:00,0
FP35,Lower Wraxall Farm,08/12/2005 00:15,0
FP35,Lower Wraxall Farm,08/12/2005 00:30,0
FP35,Lower Wraxall Farm,08/12/2005 00:45,0
FP35,Lower Wraxall Farm,08/12/2005 01:00,0
FP35,Lower Wraxall Farm,08/12/2005 01:15,0
FP35,Lower Wraxall Farm,08/12/2005 01:30,0
FP35,Lower Wraxall Farm,08/12/2005 01:45,0
FP35,Lower Wraxall Farm,08/12/2005 02:00,0
FP35,Lower Wraxall Farm,08/12/2005 02:15,0
FP35,Lower Wraxall Farm,08/12/2005 02:30,0
FP35,Lower Wraxall Farm,08/12/2005 02:45,0
FP35,Lower Wraxall Farm,08/12/2005 03:00,0
FP35,Lower Wraxall Farm,08/12/2005 03:15,0
FP35,Lower Wraxall Farm,08/12/2005 03:30,0
FP35,Lower Wraxall Farm,08/12/2005 03:45,0
FP35,Lower Wraxall Farm,08/12/2005 04:00,0
FP35,Lower Wraxall Farm,08/12/2005 04:15,0
FP35,Lower Wraxall Farm,08/12/2005 04:30,0
FP35,Lower Wraxall Farm,08/12/2005 04:45,0
FP35,Lower Wraxall Farm,08/12/2005 05:00,0
FP35,Lower Wraxall Farm,08/12/2005 05:15,0
FP35,Lower Wraxall Farm,08/12/2005 05:30,0
FP35,Lower Wraxall Farm,08/12/2005 05:45,0
FP35,Lower Wraxall Farm,08/12/2005 06:00,0
FP35,Lower Wraxall Farm,08/12/2005 06:15,0
FP35,Lower Wraxall Farm,08/12/2005 06:30,0
FP35,Lower Wraxall Farm,08/12/2005 06:45,0
FP35,Lower Wraxall Farm,08/12/2005 07:00,0
FP35,Lower Wraxall Farm,08/12/2005 07:15,0
FP35,Lower Wraxall Farm,08/12/2005 07:30,0
FP35,Lower Wraxall Farm,08/12/2005 07:45,0
FP35,Lower Wraxall Farm,08/12/2005 08:00,0
FP35,Lower Wraxall Farm,08/12/2005 08:15,0
FP35,Lower Wraxall Farm,08/12/2005 08:30,0
FP35,Lower Wraxall Farm,08/12/2005 08:45,0
FP35,Lower Wraxall Farm,08/12/2005 09:00,0
FP35,Lower Wraxall Farm,08/12/2005 09:15,0
FP35,Lower Wraxall Farm,08/12/2005 09:30,0
FP35,Lower Wraxall Farm,08/12/2005 09:45,0
FP35,Lower Wraxall Farm,08/12/2005 10:00,0
FP35,Lower Wraxall Farm,08/12/2005 10:15,0
FP35,Lower Wraxall Farm,08/12/2005 10:30,0
FP35,Lower Wraxall Farm,08/12/2005 10:45,0
FP35,Lower Wraxall Farm,08/12/2005 11:00,0
FP35,Lower Wraxall Farm,08/12/2005 11:15,0
FP35,Lower Wraxall Farm,08/12/2005 11:30,0
FP35,Lower Wraxall Farm,08/12/2005 11:45,0
FP35,Lower Wraxall Farm,08/12/2005 12:00,0
FP35,Lower Wraxall Farm,08/12/2005 12:15,0
FP35,Lower Wraxall Farm,08/12/2005 12:30,0
FP35,Lower Wraxall Farm,08/12/2005 12:45,0
FP35,Lower Wraxall Farm,08/12/2005 13:00,0
FP35,Lower Wraxall Farm,08/12/2005 13:15,0
FP35,Lower Wraxall Farm,08/12/2005 13:30,0
FP35,Lower Wraxall Farm,08/12/2005 13:45,0
FP35,Lower Wraxall Farm,08/12/2005 14:00,0
FP35,Lower Wraxall Farm,08/12/2005 14:15,0
FP35,Lower Wraxall Farm,08/12/2005 14:30,0
FP35,Lower Wraxall Farm,08/12/2005 14:45,0
FP35,Lower Wraxall Farm,08/12/2005 15:00,0
FP35,Lower Wraxall Farm,08/12/2005 15:15,0
FP35,Lower Wraxall Farm,08/12/2005 15:30,0
FP35,Lower Wraxall Farm,08/12/2005 15:45,0
FP35,Lower Wraxall Farm,08/12/2005 16:00,0
FP35,Lower Wraxall Farm,08/12/2005 16:15,0
FP35,Lower Wraxall Farm,08/12/2005 16:30,0
FP35,Lower Wraxall Farm,08/12/2005 16:45,0
FP35,Lower Wraxall Farm,08/12/2005 17:00,0
FP35,Lower Wraxall Farm,08/12/2005 17:15,0
FP35,Lower Wraxall Farm,08/12/2005 17:30,0
FP35,Lower Wraxall Farm,08/12/2005 17:45,0
FP35,Lower Wraxall Farm,08/12/2005 18:00,0
FP35,Lower Wraxall Farm,08/12/2005 18:15,0
FP35,Lower Wraxall Farm,08/12/2005 18:30,0
FP35,Lower Wraxall Farm,08/12/2005 18:45,0
FP35,Lower Wraxall Farm,08/12/2005 19:00,0
FP35,Lower Wraxall Farm,08/12/2005 19:15,0
FP35,Lower Wraxall Farm,08/12/2005 19:30,0
FP35,Lower Wraxall Farm,08/12/2005 19:45,0
FP35,Lower Wraxall Farm,08/12/2005 20:00,0
FP35,Lower Wraxall Farm,08/12/2005 20:15,0
FP35,Lower Wraxall Farm,08/12/2005 20:30,0
FP35,Lower Wraxall Farm,08/12/2005 20:45,0
FP35,Lower Wraxall Farm,08/12/2005 21:00,0
FP35,Lower Wraxall Farm,08/12/2005 21:15,0
FP35,Lower Wraxall Farm,08/12/2005 21:30,0
FP35,Lower Wraxall Farm,08/12/2005 21:45,0
FP35,Lower Wraxall Farm,08/12/2005 22:00,0
FP35,Lower Wraxall Farm,08/12/2005 22:15,0
FP35,Lower Wraxall Farm,08/12/2005 22:30,0
FP35,Lower Wraxall Farm,08/12/2005 22:45,0
FP35,Lower Wraxall Farm,08/12/2005 23:00,0
FP35,Lower Wraxall Farm,08/12/2005 23:15,0
FP35,Lower Wraxall Farm,08/12/2005 23:30,0
FP35,Lower Wraxall Farm,08/12/2005 23:45,0
FP35,Lower Wraxall Farm,09/12/2005 00:00,0
FP35,Lower Wraxall Farm,09/12/2005 00:15,0
FP35,Lower Wraxall Farm,09/12/2005 00:30,0
FP35,Lower Wraxall Farm,09/12/2005 00:45,0
FP35,Lower Wraxall Farm,09/12/2005 01:00,0
FP35,Lower Wraxall Farm,09/12/2005 01:15,0
FP35,Lower Wraxall Farm,09/12/2005 01:30,0
FP35,Lower Wraxall Farm,09/12/2005 01:45,0
FP35,Lower Wraxall Farm,09/12/2005 02:00,0
FP35,Lower Wraxall Farm,09/12/2005 02:15,0
FP35,Lower Wraxall Farm,09/12/2005 02:30,0
FP35,Lower Wraxall Farm,09/12/2005 02:45,0
FP35,Lower Wraxall Farm,09/12/2005 03:00,0
FP35,Lower Wraxall Farm,09/12/2005 03:15,0
FP35,Lower Wraxall Farm,09/12/2005 03:30,0
FP35,Lower Wraxall Farm,09/12/2005 03:45,0
FP35,Lower Wraxall Farm,09/12/2005 04:00,0
FP35,Lower Wraxall Farm,09/12/2005 04:15,0
FP35,Lower Wraxall Farm,09/12/2005 04:30,0
FP35,Lower Wraxall Farm,09/12/2005 04:45,0
FP35,Lower Wraxall Farm,09/12/2005 05:00,0
FP35,Lower Wraxall Farm,09/12/2005 05:15,0
FP35,Lower Wraxall Farm,09/12/2005 05:30,0
FP35,Lower Wraxall Farm,09/12/2005 05:45,0
FP35,Lower Wraxall Farm,09/12/2005 06:00,0
FP35,Lower Wraxall Farm,09/12/2005 06:15,0
FP35,Lower Wraxall Farm,09/12/2005 06:30,0
FP35,Lower Wraxall Farm,09/12/2005 06:45,0
FP35,Lower Wraxall Farm,09/12/2005 07:00,0
FP35,Lower Wraxall Farm,09/12/2005 07:15,0
FP35,Lower Wraxall Farm,09/12/2005 07:30,0
FP35,Lower Wraxall Farm,09/12/2005 07:45,0
FP35,Lower Wraxall Farm,09/12/2005 08:00,0
FP35,Lower Wraxall Farm,09/12/2005 08:15,0
FP35,Lower Wraxall Farm,09/12/2005 08:30,0
FP35,Lower Wraxall Farm,09/12/2005 08:45,0
FP35,Lower Wraxall Farm,09/12/2005 09:00,0
FP35,Lower Wraxall Farm,09/12/2005 09:15,0
FP35,Lower Wraxall Farm,09/12/2005 09:30,0
FP35,Lower Wraxall Farm,09/12/2005 09:45,0
FP35,Lower Wraxall Farm,09/12/2005 10:00,0
FP35,Lower Wraxall Farm,09/12/2005 10:15,0
FP35,Lower Wraxall Farm,09/12/2005 10:30,0
FP35,Lower Wraxall Farm,09/12/2005 10:45,0
FP35,Lower Wraxall Farm,09/12/2005 11:00,0
FP35,Lower Wraxall Farm,09/12/2005 11:15,0
FP35,Lower Wraxall Farm,09/12/2005 11:30,0
FP35,Lower Wraxall Farm,09/12/2005 11:45,0
FP35,Lower Wraxall Farm,09/12/2005 12:00,0
FP35,Lower Wraxall Farm,09/12/2005 12:15,0
FP35,Lower Wraxall Farm,09/12/2005 12:30,0
FP35,Lower Wraxall Farm,09/12/2005 12:45,0
FP35,Lower Wraxall Farm,09/12/2005 13:00,0
FP35,Lower Wraxall Farm,09/12/2005 13:15,0
FP35,Lower Wraxall Farm,09/12/2005 13:30,0
FP35,Lower Wraxall Farm,09/12/2005 13:45,0
FP35,Lower Wraxall Farm,09/12/2005 14:00,0
FP35,Lower Wraxall Farm,09/12/2005 14:15,0
FP35,Lower Wraxall Farm,09/12/2005 14:30,0
FP35,Lower Wraxall Farm,09/12/2005 14:45,0
FP35,Lower Wraxall Farm,09/12/2005 15:00,0
FP35,Lower Wraxall Farm,09/12/2005 15:15,0
FP35,Lower Wraxall Farm,09/12/2005 15:30,0
FP35,Lower Wraxall Farm,09/12/2005 15:45,0
FP35,Lower Wraxall Farm,09/12/2005 16:00,0
FP35,Lower Wraxall Farm,09/12/2005 16:15,0
FP35,Lower Wraxall Farm,09/12/2005 16:30,0
FP35,Lower Wraxall Farm,09/12/2005 16:45,0
FP35,Lower Wraxall Farm,09/12/2005 17:00,0
FP35,Lower Wraxall Farm,09/12/2005 17:15,0
FP35,Lower Wraxall Farm,09/12/2005 17:30,0
FP35,Lower Wraxall Farm,09/12/2005 17:45,0
FP35,Lower Wraxall Farm,09/12/2005 18:00,0
FP35,Lower Wraxall Farm,09/12/2005 18:15,0
FP35,Lower Wraxall Farm,09/12/2005 18:30,0
FP35,Lower Wraxall Farm,09/12/2005 18:45,0
FP35,Lower Wraxall Farm,09/12/2005 19:00,0
FP35,Lower Wraxall Farm,09/12/2005 19:15,0
FP35,Lower Wraxall Farm,09/12/2005 19:30,0
FP35,Lower Wraxall Farm,09/12/2005 19:45,0
FP35,Lower Wraxall Farm,09/12/2005 20:00,0
FP35,Lower Wraxall Farm,09/12/2005 20:15,0
FP35,Lower Wraxall Farm,09/12/2005 20:30,0
FP35,Lower Wraxall Farm,09/12/2005 20:45,0
FP35,Lower Wraxall Farm,09/12/2005 21:00,0
FP35,Lower Wraxall Farm,09/12/2005 21:15,0
FP35,Lower Wraxall Farm,09/12/2005 21:30,0
FP35,Lower Wraxall Farm,09/12/2005 21:45,0
FP35,Lower Wraxall Farm,09/12/2005 22:00,0
FP35,Lower Wraxall Farm,09/12/2005 22:15,0
FP35,Lower Wraxall Farm,09/12/2005 22:30,0
FP35,Lower Wraxall Farm,09/12/2005 22:45,0
FP35,Lower Wraxall Farm,09/12/2005 23:00,0
FP35,Lower Wraxall Farm,09/12/2005 23:15,0
FP35,Lower Wraxall Farm,09/12/2005 23:30,0
FP35,Lower Wraxall Farm,09/12/2005 23:45,0
FP35,Lower Wraxall Farm,10/12/2005 00:00,0
FP35,Lower Wraxall Farm,10/12/2005 00:15,0
FP35,Lower Wraxall Farm,10/12/2005 00:30,0
FP35,Lower Wraxall Farm,10/12/2005 00:45,0
FP35,Lower Wraxall Farm,10/12/2005 01:00,0
FP35,Lower Wraxall Farm,10/12/2005 01:15,0
FP35,Lower Wraxall Farm,10/12/2005 01:30,0
FP35,Lower Wraxall Farm,10/12/2005 01:45,0
FP35,Lower Wraxall Farm,10/12/2005 02:00,0
FP35,Lower Wraxall Farm,10/12/2005 02:15,0
FP35,Lower Wraxall Farm,10/12/2005 02:30,0
FP35,Lower Wraxall Farm,10/12/2005 02:45,0
FP35,Lower Wraxall Farm,10/12/2005 03:00,0
FP35,Lower Wraxall Farm,10/12/2005 03:15,0
FP35,Lower Wraxall Farm,10/12/2005 03:30,0
FP35,Lower Wraxall Farm,10/12/2005 03:45,0
FP35,Lower Wraxall Farm,10/12/2005 04:00,0
FP35,Lower Wraxall Farm,10/12/2005 04:15,0
FP35,Lower Wraxall Farm,10/12/2005 04:30,0
FP35,Lower Wraxall Farm,10/12/2005 04:45,0
FP35,Lower Wraxall Farm,10/12/2005 05:00,0.2
FP35,Lower Wraxall Farm,10/12/2005 05:15,0
FP35,Lower Wraxall Farm,10/12/2005 05:30,0
FP35,Lower Wraxall Farm,10/12/2005 05:45,0
FP35,Lower Wraxall Farm,10/12/2005 06:00,0
FP35,Lower Wraxall Farm,10/12/2005 06:15,0
FP35,Lower Wraxall Farm,10/12/2005 06:30,0
FP35,Lower Wraxall Farm,10/12/2005 06:45,0
FP35,Lower Wraxall Farm,10/12/2005 07:00,0
FP35,Lower Wraxall Farm,10/12/2005 07:15,0
FP35,Lower Wraxall Farm,10/12/2005 07:30,0
FP35,Lower Wraxall Farm,10/12/2005 07:45,0
FP35,Lower Wraxall Farm,10/12/2005 08:00,0
FP35,Lower Wraxall Farm,10/12/2005 08:15,0
FP35,Lower Wraxall Farm,10/12/2005 08:30,0
FP35,Lower Wraxall Farm,10/12/2005 08:45,0
FP35,Lower Wraxall Farm,10/12/2005 09:00,0
FP35,Lower Wraxall Farm,10/12/2005 09:15,0
FP35,Lower Wraxall Farm,10/12/2005 09:30,0
FP35,Lower Wraxall Farm,10/12/2005 09:45,0
FP35,Lower Wraxall Farm,10/12/2005 10:00,0
FP35,Lower Wraxall Farm,10/12/2005 10:15,0
FP35,Lower Wraxall Farm,10/12/2005 10:30,0
FP35,Lower Wraxall Farm,10/12/2005 10:45,0
FP35,Lower Wraxall Farm,10/12/2005 11:00,0
FP35,Lower Wraxall Farm,10/12/2005 11:15,0
FP35,Lower Wraxall Farm,10/12/2005 11:30,0
FP35,Lower Wraxall Farm,10/12/2005 11:45,0
FP35,Lower Wraxall Farm,10/12/2005 12:00,0.2
FP35,Lower Wraxall Farm,10/12/2005 12:15,0
FP35,Lower Wraxall Farm,10/12/2005 12:30,0
FP35,Lower Wraxall Farm,10/12/2005 12:45,0
FP35,Lower Wraxall Farm,10/12/2005 13:00,0.8
FP35,Lower Wraxall Farm,10/12/2005 13:15,0
FP35,Lower Wraxall Farm,10/12/2005 13:30,0
FP35,Lower Wraxall Farm,10/12/2005 13:45,0
FP35,Lower Wraxall Farm,10/12/2005 14:00,0
FP35,Lower Wraxall Farm,10/12/2005 14:15,0.2
FP35,Lower Wraxall Farm,10/12/2005 14:30,1
FP35,Lower Wraxall Farm,10/12/2005 14:45,0
FP35,Lower Wraxall Farm,10/12/2005 15:00,0
FP35,Lower Wraxall Farm,10/12/2005 15:15,1.6
FP35,Lower Wraxall Farm,10/12/2005 15:30,7
FP35,Lower Wraxall Farm,10/12/2005 15:45,3
FP35,Lower Wraxall Farm,10/12/2005 16:00,0.2
FP35,Lower Wraxall Farm,10/12/2005 16:15,2.6
FP35,Lower Wraxall Farm,10/12/2005 16:30,3.2
FP35,Lower Wraxall Farm,10/12/2005 16:45,0.8
FP35,Lower Wraxall Farm,10/12/2005 17:00,0
FP35,Lower Wraxall Farm,10/12/2005 17:15,0.4
FP35,Lower Wraxall Farm,10/12/2005 17:30,0.4
FP35,Lower Wraxall Farm,10/12/2005 17:45,0
FP35,Lower Wraxall Farm,10/12/2005 18:00,0
FP35,Lower Wraxall Farm,10/12/2005 18:15,0
FP35,Lower Wraxall Farm,10/12/2005 18:30,0.2
FP35,Lower Wraxall Farm,10/12/2005 18:45,0
FP35,Lower Wraxall Farm,10/12/2005 19:00,0
FP35,Lower Wraxall Farm,10/12/2005 19:15,0
FP35,Lower Wraxall Farm,10/12/2005 19:30,0
FP35,Lower Wraxall Farm,10/12/2005 19:45,0.2
FP35,Lower Wraxall Farm,10/12/2005 20:00,0.2
FP35,Lower Wraxall Farm,10/12/2005 20:15,0
FP35,Lower Wraxall Farm,10/12/2005 20:30,0.2
FP35,Lower Wraxall Farm,10/12/2005 20:45,0
FP35,Lower Wraxall Farm,10/12/2005 21:00,0.4
FP35,Lower Wraxall Farm,10/12/2005 21:15,0
FP35,Lower Wraxall Farm,10/12/2005 21:30,0.2
FP35,Lower Wraxall Farm,10/12/2005 21:45,0
FP35,Lower Wraxall Farm,10/12/2005 22:00,0
FP35,Lower Wraxall Farm,10/12/2005 22:15,0
FP35,Lower Wraxall Farm,10/12/2005 22:30,0
FP35,Lower Wraxall Farm,10/12/2005 22:45,0
FP35,Lower Wraxall Farm,10/12/2005 23:00,0
FP35,Lower Wraxall Farm,10/12/2005 23:15,0
FP35,Lower Wraxall Farm,10/12/2005 23:30,0
FP35,Lower Wraxall Farm,10/12/2005 23:45,0
